in s,C1 in V
-5.958384E-04,9.58984E-03
-5.958336E-04,-5.05859E-03
-5.958288E-04,-1.75781E-04
-5.958240E-04,-1.75781E-04
-5.958192E-04,4.70703E-03
-5.958144E-04,1.44727E-02
-5.958096E-04,-5.05859E-03
-5.958048E-04,-1.75781E-04
-5.958000E-04,-9.94141E-03
-5.957952E-04,9.58984E-03
-5.957904E-04,-1.97070E-02
-5.957856E-04,-1.75781E-04
-5.957808E-04,-9.94141E-03
-5.957760E-04,4.70703E-03
-5.957712E-04,-1.48242E-02
-5.957664E-04,-5.05859E-03
-5.957616E-04,1.93555E-02
-5.957568E-04,-5.05859E-03
-5.957520E-04,1.44727E-02
-5.957472E-04,9.58984E-03
-5.957424E-04,4.70703E-03
-5.957376E-04,-1.48242E-02
-5.957328E-04,-5.05859E-03
-5.957280E-04,-5.05859E-03
-5.957232E-04,1.44727E-02
-5.957184E-04,-5.05859E-03
-5.957136E-04,4.70703E-03
-5.957088E-04,-5.05859E-03
-5.957040E-04,4.70703E-03
-5.956992E-04,4.70703E-03
-5.956944E-04,9.58984E-03
-5.956896E-04,1.44727E-02
-5.956848E-04,-1.75781E-04
-5.956800E-04,9.58984E-03
-5.956752E-04,-9.94141E-03
-5.956704E-04,9.58984E-03
-5.956656E-04,-1.75781E-04
-5.956608E-04,9.58984E-03
-5.956560E-04,-9.94141E-03
-5.956512E-04,-1.75781E-04
-5.956464E-04,4.70703E-03
-5.956416E-04,9.58984E-03
-5.956368E-04,-1.75781E-04
-5.956320E-04,-1.75781E-04
-5.956272E-04,9.58984E-03
-5.956224E-04,4.70703E-03
-5.956176E-04,4.70703E-03
-5.956128E-04,-5.05859E-03
-5.956080E-04,9.58984E-03
-5.956032E-04,1.44727E-02
-5.955984E-04,-5.05859E-03
-5.955936E-04,9.58984E-03
-5.955888E-04,-9.94141E-03
-5.955840E-04,4.70703E-03
-5.955792E-04,4.70703E-03
-5.955744E-04,-5.05859E-03
-5.955696E-04,4.70703E-03
-5.955648E-04,-5.05859E-03
-5.955600E-04,-5.05859E-03
-5.955552E-04,-1.75781E-04
-5.955504E-04,-1.75781E-04
-5.955456E-04,-1.75781E-04
-5.955408E-04,-3.43555E-02
-5.955360E-04,-1.75781E-04
-5.955312E-04,4.70703E-03
-5.955264E-04,9.58984E-03
-5.955216E-04,-1.75781E-04
-5.955168E-04,-1.75781E-04
-5.955120E-04,-1.75781E-04
-5.955072E-04,-9.94141E-03
-5.955024E-04,-1.48242E-02
-5.954976E-04,-1.75781E-04
-5.954928E-04,1.44727E-02
-5.954880E-04,-5.05859E-03
-5.954832E-04,-5.05859E-03
-5.954784E-04,4.70703E-03
-5.954736E-04,4.70703E-03
-5.954688E-04,4.70703E-03
-5.954640E-04,4.70703E-03
-5.954592E-04,-1.97070E-02
-5.954544E-04,9.58984E-03
-5.954496E-04,-5.05859E-03
-5.954448E-04,-1.75781E-04
-5.954400E-04,-1.75781E-04
-5.954352E-04,-9.94141E-03
-5.954304E-04,9.58984E-03
-5.954256E-04,-5.05859E-03
-5.954208E-04,9.58984E-03
-5.954160E-04,9.58984E-03
-5.954112E-04,-9.94141E-03
-5.954064E-04,-1.48242E-02
-5.954016E-04,-1.75781E-04
-5.953968E-04,1.93555E-02
-5.953920E-04,-9.94141E-03
-5.953872E-04,-1.75781E-04
-5.953824E-04,-1.75781E-04
-5.953776E-04,4.70703E-03
-5.953728E-04,9.58984E-03
-5.953680E-04,-9.94141E-03
-5.953632E-04,4.70703E-03
-5.953584E-04,1.44727E-02
-5.953536E-04,-9.94141E-03
-5.953488E-04,-1.75781E-04
-5.953440E-04,4.70703E-03
-5.953392E-04,9.58984E-03
-5.953344E-04,-5.05859E-03
-5.953296E-04,-5.05859E-03
-5.953248E-04,-1.75781E-04
-5.953200E-04,-5.05859E-03
-5.953152E-04,1.44727E-02
-5.953104E-04,-5.05859E-03
-5.953056E-04,-1.75781E-04
-5.953008E-04,9.58984E-03
-5.952960E-04,-1.75781E-04
-5.952912E-04,-1.75781E-04
-5.952864E-04,4.70703E-03
-5.952816E-04,-1.75781E-04
-5.952768E-04,-5.05859E-03
-5.952720E-04,-1.75781E-04
-5.952672E-04,4.70703E-03
-5.952624E-04,-1.75781E-04
-5.952576E-04,-5.05859E-03
-5.952528E-04,-9.94141E-03
-5.952480E-04,9.58984E-03
-5.952432E-04,9.58984E-03
-5.952384E-04,1.44727E-02
-5.952336E-04,4.70703E-03
-5.952288E-04,-5.05859E-03
-5.952240E-04,-1.48242E-02
-5.952192E-04,1.44727E-02
-5.952144E-04,-9.94141E-03
-5.952096E-04,-1.75781E-04
-5.952048E-04,4.70703E-03
-5.952000E-04,-1.75781E-04
-5.951952E-04,-1.48242E-02
-5.951904E-04,-1.75781E-04
-5.951856E-04,4.70703E-03
-5.951808E-04,-5.05859E-03
-5.951760E-04,-5.05859E-03
-5.951712E-04,-9.94141E-03
-5.951664E-04,4.70703E-03
-5.951616E-04,4.70703E-03
-5.951568E-04,-1.75781E-04
-5.951520E-04,1.44727E-02
-5.951472E-04,4.70703E-03
-5.951424E-04,4.70703E-03
-5.951376E-04,-1.75781E-04
-5.951328E-04,1.44727E-02
-5.951280E-04,-1.75781E-04
-5.951232E-04,4.70703E-03
-5.951184E-04,-1.75781E-04
-5.951136E-04,-1.75781E-04
-5.951088E-04,-1.75781E-04
-5.951040E-04,9.58984E-03
-5.950992E-04,-5.05859E-03
-5.950944E-04,-1.75781E-04
-5.950896E-04,9.58984E-03
-5.950848E-04,9.58984E-03
-5.950800E-04,-1.75781E-04
-5.950752E-04,-1.75781E-04
-5.950704E-04,-1.48242E-02
-5.950656E-04,1.93555E-02
-5.950608E-04,-5.05859E-03
-5.950560E-04,1.44727E-02
-5.950512E-04,4.70703E-03
-5.950464E-04,-5.05859E-03
-5.950416E-04,-1.75781E-04
-5.950368E-04,4.70703E-03
-5.950320E-04,9.58984E-03
-5.950272E-04,4.70703E-03
-5.950224E-04,-1.75781E-04
-5.950176E-04,-1.75781E-04
-5.950128E-04,-1.75781E-04
-5.950080E-04,-9.94141E-03
-5.950032E-04,-1.75781E-04
-5.949984E-04,9.58984E-03
-5.949936E-04,-5.05859E-03
-5.949888E-04,9.58984E-03
-5.949840E-04,-1.75781E-04
-5.949792E-04,9.58984E-03
-5.949744E-04,-1.75781E-04
-5.949696E-04,-5.05859E-03
-5.949648E-04,-5.05859E-03
-5.949600E-04,-1.75781E-04
-5.949552E-04,4.70703E-03
-5.949504E-04,4.70703E-03
-5.949456E-04,-9.94141E-03
-5.949408E-04,-1.48242E-02
-5.949360E-04,4.70703E-03
-5.949312E-04,1.44727E-02
-5.949264E-04,-5.05859E-03
-5.949216E-04,-5.05859E-03
-5.949168E-04,4.70703E-03
-5.949120E-04,9.58984E-03
-5.949072E-04,-5.05859E-03
-5.949024E-04,9.58984E-03
-5.948976E-04,9.58984E-03
-5.948928E-04,4.70703E-03
-5.948880E-04,-1.75781E-04
-5.948832E-04,4.70703E-03
-5.948784E-04,-1.48242E-02
-5.948736E-04,-1.75781E-04
-5.948688E-04,9.58984E-03
-5.948640E-04,-1.75781E-04
-5.948592E-04,1.44727E-02
-5.948544E-04,-5.05859E-03
-5.948496E-04,-5.05859E-03
-5.948448E-04,9.58984E-03
-5.948400E-04,9.58984E-03
-5.948352E-04,4.70703E-03
-5.948304E-04,-5.05859E-03
-5.948256E-04,-1.75781E-04
-5.948208E-04,9.58984E-03
-5.948160E-04,9.58984E-03
-5.948112E-04,-5.05859E-03
-5.948064E-04,4.70703E-03
-5.948016E-04,4.70703E-03
-5.947968E-04,4.70703E-03
-5.947920E-04,-1.48242E-02
-5.947872E-04,4.70703E-03
-5.947824E-04,-5.05859E-03
-5.947776E-04,-5.05859E-03
-5.947728E-04,-5.05859E-03
-5.947680E-04,1.44727E-02
-5.947632E-04,1.44727E-02
-5.947584E-04,9.58984E-03
-5.947536E-04,-1.75781E-04
-5.947488E-04,4.70703E-03
-5.947440E-04,4.70703E-03
-5.947392E-04,-5.05859E-03
-5.947344E-04,-5.05859E-03
-5.947296E-04,9.58984E-03
-5.947248E-04,4.70703E-03
-5.947200E-04,4.70703E-03
-5.947152E-04,9.58984E-03
-5.947104E-04,-1.75781E-04
-5.947056E-04,4.70703E-03
-5.947008E-04,-1.75781E-04
-5.946960E-04,-5.05859E-03
-5.946912E-04,-1.75781E-04
-5.946864E-04,9.58984E-03
-5.946816E-04,-1.75781E-04
-5.946768E-04,-1.75781E-04
-5.946720E-04,-5.05859E-03
-5.946672E-04,1.93555E-02
-5.946624E-04,9.58984E-03
-5.946576E-04,-9.94141E-03
-5.946528E-04,4.70703E-03
-5.946480E-04,-1.75781E-04
-5.946432E-04,-1.75781E-04
-5.946384E-04,-1.75781E-04
-5.946336E-04,9.58984E-03
-5.946288E-04,9.58984E-03
-5.946240E-04,4.70703E-03
-5.946192E-04,4.70703E-03
-5.946144E-04,-1.75781E-04
-5.946096E-04,-9.94141E-03
-5.946048E-04,9.58984E-03
-5.946000E-04,-9.94141E-03
-5.945952E-04,9.58984E-03
-5.945904E-04,-9.94141E-03
-5.945856E-04,4.70703E-03
-5.945808E-04,-1.75781E-04
-5.945760E-04,-1.75781E-04
-5.945712E-04,4.70703E-03
-5.945664E-04,-1.48242E-02
-5.945616E-04,-1.75781E-04
-5.945568E-04,1.44727E-02
-5.945520E-04,-5.05859E-03
-5.945472E-04,-9.94141E-03
-5.945424E-04,-1.75781E-04
-5.945376E-04,9.58984E-03
-5.945328E-04,-5.05859E-03
-5.945280E-04,-9.94141E-03
-5.945232E-04,-1.48242E-02
-5.945184E-04,9.58984E-03
-5.945136E-04,9.58984E-03
-5.945088E-04,1.44727E-02
-5.945040E-04,-1.75781E-04
-5.944992E-04,-9.94141E-03
-5.944944E-04,9.58984E-03
-5.944896E-04,-1.75781E-04
-5.944848E-04,-1.48242E-02
-5.944800E-04,9.58984E-03
-5.944752E-04,-1.75781E-04
-5.944704E-04,-9.94141E-03
-5.944656E-04,-9.94141E-03
-5.944608E-04,9.58984E-03
-5.944560E-04,4.70703E-03
-5.944512E-04,1.44727E-02
-5.944464E-04,-1.48242E-02
-5.944416E-04,4.70703E-03
-5.944368E-04,9.58984E-03
-5.944320E-04,4.70703E-03
-5.944272E-04,-5.05859E-03
-5.944224E-04,1.44727E-02
-5.944176E-04,-1.75781E-04
-5.944128E-04,9.58984E-03
-5.944080E-04,-1.75781E-04
-5.944032E-04,1.93555E-02
-5.943984E-04,-1.75781E-04
-5.943936E-04,4.70703E-03
-5.943888E-04,-5.05859E-03
-5.943840E-04,-1.75781E-04
-5.943792E-04,9.58984E-03
-5.943744E-04,-5.05859E-03
-5.943696E-04,-1.75781E-04
-5.943648E-04,4.70703E-03
-5.943600E-04,9.58984E-03
-5.943552E-04,4.70703E-03
-5.943504E-04,-1.75781E-04
-5.943456E-04,-1.75781E-04
-5.943408E-04,4.70703E-03
-5.943360E-04,-1.75781E-04
-5.943312E-04,9.58984E-03
-5.943264E-04,-1.75781E-04
-5.943216E-04,-1.75781E-04
-5.943168E-04,-5.05859E-03
-5.943120E-04,-1.48242E-02
-5.943072E-04,-1.75781E-04
-5.943024E-04,4.70703E-03
-5.942976E-04,-5.05859E-03
-5.942928E-04,9.58984E-03
-5.942880E-04,-5.05859E-03
-5.942832E-04,-5.05859E-03
-5.942784E-04,4.70703E-03
-5.942736E-04,-5.05859E-03
-5.942688E-04,9.58984E-03
-5.942640E-04,-1.75781E-04
-5.942592E-04,-1.75781E-04
-5.942544E-04,-1.75781E-04
-5.942496E-04,4.70703E-03
-5.942448E-04,-1.75781E-04
-5.942400E-04,4.70703E-03
