tau = 4min

Point Number 	 Temperature 
 4823 	 51.368312 
 4824 	 51.044200 
 4825 	 50.975966 
 4826 	 51.300078 
 4827 	 50.975966 
 4828 	 50.941849 
 4829 	 50.907731 
 4830 	 50.890673 
 4831 	 50.890673 
 4832 	 50.822439 
 4833 	 50.805380 
 4834 	 50.805380 
 4835 	 50.788322 
 4836 	 50.754204 
 4837 	 51.044200 
 4838 	 50.720087 
 4839 	 50.685970 
 4840 	 50.634795 
 4841 	 50.617736 
 4842 	 50.600677 
 4843 	 50.583619 
 4844 	 50.856556 
 4845 	 50.924790 
 4846 	 50.532443 
 4847 	 50.481268 
 4848 	 50.464209 
 4849 	 50.464209 
 4850 	 50.430092 
 4851 	 50.788322 
 4852 	 50.395975 
 4853 	 50.344799 
 4854 	 50.685970 
 4855 	 50.310682 
 4856 	 50.293624 
 4857 	 50.583619 
 4858 	 50.259506 
 4859 	 50.600677 
 4860 	 50.174214 
 4861 	 50.498326 
 4862 	 50.105980 
 4863 	 50.140097 
 4864 	 50.088921 
 4865 	 50.054804 
 4866 	 50.395975 
 4867 	 50.361858 
 4868 	 50.361858 
 4869 	 49.986570 
 4870 	 49.969511 
 4871 	 49.952453 
 4872 	 49.901277 
 4873 	 50.310682 
 4874 	 49.867160 
 4875 	 50.259506 
 4876 	 49.781867 
 4877 	 50.208331 
 4878 	 50.174214 
 4879 	 49.764809 
 4880 	 49.679516 
 4881 	 49.679516 
 4882 	 49.696574 
 4883 	 50.003628 
 4884 	 49.952453 
 4885 	 49.986570 
 4886 	 49.969511 
 4887 	 49.594223 
 4888 	 49.560106 
 4889 	 49.577164 
 4890 	 49.508930 
 4891 	 49.474813 
 4892 	 49.457755 
 4893 	 49.457755 
 4894 	 49.406579 
 4895 	 49.713633 
 4896 	 49.372462 
 4897 	 49.338345 
 4898 	 49.730691 
 4899 	 49.321286 
 4900 	 49.815984 
 4901 	 49.577164 
 4902 	 49.235993 
 4903 	 49.184818 
 4904 	 49.525989 
 4905 	 49.508930 
 4906 	 49.474813 
 4907 	 49.116584 
 4908 	 49.440696 
 4909 	 49.338345 
 4910 	 49.014232 
 4911 	 49.014232 
 4912 	 49.014232 
 4913 	 49.338345 
 4914 	 48.980115 
 4915 	 49.304228 
 4916 	 49.235993 
 4917 	 48.894823 
 4918 	 49.253052 
 4919 	 49.253052 
 4920 	 48.792471 
 4921 	 48.809530 
 4922 	 49.133642 
 4923 	 48.758354 
 4924 	 49.150701 
 4925 	 49.082467 
 4926 	 48.690120 
 4927 	 49.065408 
 4928 	 48.621886 
 4929 	 48.980115 
 4930 	 48.587769 
 4931 	 48.587769 
 4932 	 48.963057 
 4933 	 48.928940 
 4934 	 48.502476 
 4935 	 48.485417 
 4936 	 48.468359 
 4937 	 48.434242 
 4938 	 48.792471 
 4939 	 48.383066 
 4940 	 48.348949 
 4941 	 48.656003 
 4942 	 48.331890 
 4943 	 48.570710 
 4944 	 48.263656 
 4945 	 48.246598 
 4946 	 48.212481 
 4947 	 48.195422 
 4948 	 48.451300 
 4949 	 48.502476 
 4950 	 48.127188 
 4951 	 48.434242 
 4952 	 48.468359 
 4953 	 48.041895 
 4954 	 48.366008 
 4955 	 48.348949 
 4956 	 47.956602 
 4957 	 47.956602 
 4958 	 48.246598 
 4959 	 48.280715 
 4960 	 47.888368 
 4961 	 47.854251 
 4962 	 47.820134 
 4963 	 47.837193 
 4964 	 47.786017 
 4965 	 48.127188 
 4966 	 47.768958 
 4967 	 48.110129 
 4968 	 47.683666 
 4969 	 48.041895 
 4970 	 47.666607 
 4971 	 47.598373 
 4972 	 47.973661 
 4973 	 47.598373 
 4974 	 47.581314 
 4975 	 47.530139 
 4976 	 47.888368 
 4977 	 47.820134 
 4978 	 47.854251 
 4979 	 47.461905 
 4980 	 47.427788 
 4981 	 47.786017 
 4982 	 47.717783 
 4983 	 47.342495 
 4984 	 47.717783 
 4985 	 47.632490 
 4986 	 47.257202 
 4987 	 47.291319 
 4988 	 47.257202 
 4989 	 47.206026 
 4990 	 47.598373 
 4991 	 47.598373 
 4992 	 47.444846 
 4993 	 47.103675 
 4994 	 47.103675 
 4995 	 47.069558 
 4996 	 47.393670 
 4997 	 47.410729 
 4998 	 47.018383 
 4999 	 46.984265 
 5000 	 46.967207 
 5001 	 46.950148 
 5002 	 46.916031 
 5003 	 47.393670 
 5004 	 46.881914 
 5005 	 47.257202 
 5006 	 47.223085 
 5007 	 46.830739 
 5008 	 46.779563 
 5009 	 46.762504 
 5010 	 47.154851 
 5011 	 47.035441 
 5012 	 46.711329 
 5013 	 47.188968 
 5014 	 46.967207 
 5015 	 46.608977 
 5016 	 46.557802 
 5017 	 46.591919 
 5018 	 46.933090 
 5019 	 46.898973 
 5020 	 46.916031 
 5021 	 46.847797 
 5022 	 46.847797 
 5023 	 46.779563 
 5024 	 46.762504 
 5025 	 46.336041 
 5026 	 46.387216 
 5027 	 46.626036 
 5028 	 46.728387 
 5029 	 46.608977 
 5030 	 46.267807 
 5031 	 46.608977 
 5032 	 46.233690 
 5033 	 46.182514 
 5034 	 46.182514 
 5035 	 46.506626 
 5036 	 46.131338 
 5037 	 46.097221 
 5038 	 46.472509 
 5039 	 46.455451 
 5040 	 46.387216 
 5041 	 46.028987 
 5042 	 45.994870 
 5043 	 45.960753 
 5044 	 46.318982 
 5045 	 46.318982 
 5046 	 45.909577 
 5047 	 45.892519 
 5048 	 46.199572 
 5049 	 45.807226 
 5050 	 46.148397 
 5051 	 45.773109 
 5052 	 46.114280 
 5053 	 45.756050 
 5054 	 46.114280 
 5055 	 45.704875 
 5056 	 46.028987 
 5057 	 45.670758 
 5058 	 45.977811 
 5059 	 46.046046 
 5060 	 45.670758 
 5061 	 45.585465 
 5062 	 45.943694 
 5063 	 45.534289 
 5064 	 45.824285 
 5065 	 45.517231 
 5066 	 45.824285 
 5067 	 45.466055 
 5068 	 45.466055 
 5069 	 45.704875 
 5070 	 45.363704 
 5071 	 45.380762 
 5072 	 45.329587 
 5073 	 45.329587 
 5074 	 45.312528 
 5075 	 45.653699 
 5076 	 45.278411 
 5077 	 45.244294 
 5078 	 45.551348 
 5079 	 45.210177 
 5080 	 45.141943 
 5081 	 45.159001 
 5082 	 45.107826 
 5083 	 45.500172 
 5084 	 45.466055 
 5085 	 45.073709 
 5086 	 45.363704 
 5087 	 45.005475 
 5088 	 45.022533 
 5089 	 44.988416 
 5090 	 44.971357 
 5091 	 44.920182 
 5092 	 44.903123 
 5093 	 45.244294 
 5094 	 45.261353 
 5095 	 44.869006 
 5096 	 44.834889 
 5097 	 45.176060 
 5098 	 44.800772 
 5099 	 44.783714 
 5100 	 45.073709 
 5101 	 44.954299 
 5102 	 44.732538 
 5103 	 44.681362 
 5104 	 44.681362 
 5105 	 45.022533 
 5106 	 44.647245 
 5107 	 44.613128 
 5108 	 44.613128 
 5109 	 44.561953 
 5110 	 44.561953 
 5111 	 44.510777 
 5112 	 44.834889 
 5113 	 44.903123 
 5114 	 44.851948 
 5115 	 44.459601 
 5116 	 44.374309 
 5117 	 44.698421 
 5118 	 44.391367 
 5119 	 44.698421 
 5120 	 44.357250 
 5121 	 44.715479 
 5122 	 44.579011 
 5123 	 44.647245 
 5124 	 44.271957 
 5125 	 44.237840 
 5126 	 44.561953 
 5127 	 44.203723 
 5128 	 44.579011 
 5129 	 44.425484 
 5130 	 44.152548 
 5131 	 44.493718 
 5132 	 44.118431 
 5133 	 44.442543 
 5134 	 44.374309 
 5135 	 44.033138 
 5136 	 44.425484 
 5137 	 44.033138 
 5138 	 44.033138 
 5139 	 43.981962 
 5140 	 44.203723 
 5141 	 43.947845 
 5142 	 43.896670 
 5143 	 44.220782 
 5144 	 43.862552 
 5145 	 44.203723 
 5146 	 43.811377 
 5147 	 43.794318 
 5148 	 43.811377 
 5149 	 44.101372 
 5150 	 43.777260 
 5151 	 43.760201 
 5152 	 43.743143 
 5153 	 43.709026 
 5154 	 43.726084 
 5155 	 43.691967 
 5156 	 43.674909 
 5157 	 43.657850 
 5158 	 43.981962 
 5159 	 43.623733 
 5160 	 44.016079 
 5161 	 43.879611 
 5162 	 43.538440 
 5163 	 43.555499 
 5164 	 43.538440 
 5165 	 43.470206 
 5166 	 43.521382 
 5167 	 43.470206 
 5168 	 43.777260 
 5169 	 43.845494 
 5170 	 43.436089 
 5171 	 43.726084 
 5172 	 43.709026 
 5173 	 43.350796 
 5174 	 43.657850 
 5175 	 43.333738 
 5176 	 43.726084 
 5177 	 43.657850 
 5178 	 43.299621 
 5179 	 43.657850 
 5180 	 43.248445 
 5181 	 43.589616 
 5182 	 43.248445 
 5183 	 43.231387 
 5184 	 43.146094 
 5185 	 43.163152 
 5186 	 43.180211 
 5187 	 43.146094 
 5188 	 43.111977 
 5189 	 43.077860 
 5190 	 43.094918 
 5191 	 43.111977 
 5192 	 43.419030 
 5193 	 43.077860 
 5194 	 43.043743 
 5195 	 43.350796 
 5196 	 43.026684 
 5197 	 42.992567 
 5198 	 43.299621 
 5199 	 42.941391 
 5200 	 43.316679 
 5201 	 42.924333 
 5202 	 42.924333 
 5203 	 42.856099 
 5204 	 42.890216 
 5205 	 43.282562 
 5206 	 42.856099 
 5207 	 42.821982 
 5208 	 43.111977 
 5209 	 43.077860 
 5210 	 43.248445 
 5211 	 42.804923 
 5212 	 42.770806 
 5213 	 42.753748 
 5214 	 43.077860 
 5215 	 42.736689 
 5216 	 42.668455 
 5217 	 43.026684 
 5218 	 42.685513 
 5219 	 42.685513 
 5220 	 43.009626 
 5221 	 42.617279 
 5222 	 43.026684 
 5223 	 43.009626 
 5224 	 42.975509 
 5225 	 42.958450 
 5226 	 42.907274 
 5227 	 42.566104 
 5228 	 42.856099 
 5229 	 42.941391 
 5230 	 42.804923 
 5231 	 42.497870 
 5232 	 42.907274 
 5233 	 42.804923 
 5234 	 42.463752 
 5235 	 42.804923 
 5236 	 42.770806 
 5237 	 42.719631 
 5238 	 42.446694 
 5239 	 42.378460 
 5240 	 42.736689 
 5241 	 42.395518 
 5242 	 42.378460 
 5243 	 42.361401 
 5244 	 42.344343 
 5245 	 42.344343 
 5246 	 42.327284 
 5247 	 42.293167 
 5248 	 42.310226 
 5249 	 42.600221 
 5250 	 42.241992 
 5251 	 42.634338 
 5252 	 42.276109 
 5253 	 42.583162 
 5254 	 42.259050 
 5255 	 42.207874 
 5256 	 42.617279 
 5257 	 42.566104 
 5258 	 42.224933 
 5259 	 42.207874 
 5260 	 42.173757 
 5261 	 42.549045 
 5262 	 42.514928 
 5263 	 42.156699 
 5264 	 42.463752 
 5265 	 42.139640 
 5266 	 42.497870 
 5267 	 42.429635 
 5268 	 42.088465 
 5269 	 42.088465 
 5270 	 42.105523 
 5271 	 42.071406 
 5272 	 42.446694 
 5273 	 42.020231 
 5274 	 42.020231 
 5275 	 42.344343 
 5276 	 42.020231 
 5277 	 42.361401 
 5278 	 42.020231 
 5279 	 42.378460 
 5280 	 41.969055 
 5281 	 42.310226 
 5282 	 41.969055 
 5283 	 42.344343 
 5284 	 42.327284 
 5285 	 42.344343 
 5286 	 41.934938 
 5287 	 41.934938 
 5288 	 41.934938 
 5289 	 41.900821 
 5290 	 42.241992 
 5291 	 41.900821 
 5292 	 42.310226 
 5293 	 41.883762 
 5294 	 41.866704 
 5295 	 41.866704 
 5296 	 41.832587 
 5297 	 42.224933 
 5298 	 41.849645 
 5299 	 41.849645 
 5300 	 42.259050 
 5301 	 42.173757 
 5302 	 41.832587 
 5303 	 41.951996 
 5304 	 42.122582 
 5305 	 41.798470 
 5306 	 42.122582 
 5307 	 41.798470 
 5308 	 42.122582 
 5309 	 42.054348 
 5310 	 42.173757 
 5311 	 42.088465 
 5312 	 41.713177 
 5313 	 41.730236 
 5314 	 41.730236 
 5315 	 41.730236 
 5316 	 41.730236 
 5317 	 42.122582 
 5318 	 42.037289 
 5319 	 41.713177 
 5320 	 42.071406 
 5321 	 41.679060 
 5322 	 42.105523 
 5323 	 41.713177 
 5324 	 41.644943 
 5325 	 41.679060 
 5326 	 41.662001 
 5327 	 42.054348 
 5328 	 41.679060 
 5329 	 41.644943 
 5330 	 42.054348 
 5331 	 41.662001 
 5332 	 41.662001 
 5333 	 42.054348 
 5334 	 42.003172 
 5335 	 41.934938 
 5336 	 41.593767 
 5337 	 41.644943 
 5338 	 42.003172 
 5339 	 41.559650 
 5340 	 41.593767 
 5341 	 41.576709 
 5342 	 41.849645 
 5343 	 41.969055 
 5344 	 41.934938 
 5345 	 41.576709 
 5346 	 41.951996 
 5347 	 41.576709 
 5348 	 41.559650 
 5349 	 41.576709 
 5350 	 41.934938 
 5351 	 41.576709 
 5352 	 41.542592 
 5353 	 41.559650 
 5354 	 41.542592 
 5355 	 41.969055 
 5356 	 41.542592 
 5357 	 41.525533 
 5358 	 41.815528 
 5359 	 41.559650 
 5360 	 41.849645 
 5361 	 41.525533 
 5362 	 41.559650 
 5363 	 41.525533 
 5364 	 41.542592 
 5365 	 41.508475 
 5366 	 41.866704 
 5367 	 41.525533 
 5368 	 41.542592 
 5369 	 41.883762 
 5370 	 41.542592 
 5371 	 41.525533 
 5372 	 41.866704 
 5373 	 41.525533 
 5374 	 41.525533 
 5375 	 41.832587 
 5376 	 41.917879 
 5377 	 41.866704 
 5378 	 41.508475 
 5379 	 41.508475 
 5380 	 41.849645 
 5381 	 41.440240 
 5382 	 41.525533 
 5383 	 41.934938 
 5384 	 41.542592 
 5385 	 41.508475 
 5386 	 41.883762 
 5387 	 41.883762 
 5388 	 41.832587 
 5389 	 41.798470 
 5390 	 41.525533 
 5391 	 41.508475 
 5392 	 41.508475 
 5393 	 41.491416 
 5394 	 41.491416 
 5395 	 41.525533 
 5396 	 41.525533 
 5397 	 41.491416 
 5398 	 41.542592 
 5399 	 41.917879 
 5400 	 41.815528 
 5401 	 41.525533 
 5402 	 41.525533 
 5403 	 41.525533 
 5404 	 41.917879 
 5405 	 41.559650 
 5406 	 41.559650 
 5407 	 41.508475 
 5408 	 41.525533 
 5409 	 41.525533 
 5410 	 41.917879 
 5411 	 41.525533 
 5412 	 41.491416 
 5413 	 41.542592 
 5414 	 41.542592 
 5415 	 41.542592 
 5416 	 41.849645 
 5417 	 41.542592 
 5418 	 41.917879 
 5419 	 41.849645 
 5420 	 41.934938 
 5421 	 41.576709 
 5422 	 41.610826 
 5423 	 41.542592 
 5424 	 41.525533 
 5425 	 41.849645 
 5426 	 41.969055 
 5427 	 41.986114 
 5428 	 41.576709 
 5429 	 41.542592 
 5430 	 41.969055 
 5431 	 41.576709 
 5432 	 41.593767 
 5433 	 41.917879 
 5434 	 41.986114 
 5435 	 41.934938 
 5436 	 41.593767 
 5437 	 41.610826 
 5438 	 41.593767 
 5439 	 41.610826 
 5440 	 41.559650 
 5441 	 42.020231 
 5442 	 41.593767 
 5443 	 41.644943 
 5444 	 41.576709 
 5445 	 41.986114 
 5446 	 42.003172 
 5447 	 41.593767 
 5448 	 41.627884 
 5449 	 41.627884 
 5450 	 41.644943 
 5451 	 41.969055 
 5452 	 41.969055 
 5453 	 41.969055 
 5454 	 41.679060 
 5455 	 41.644943 
 5456 	 42.054348 
 5457 	 41.644943 
 5458 	 42.071406 
 5459 	 42.003172 
 5460 	 42.020231 
 5461 	 42.071406 
 5462 	 42.071406 
 5463 	 41.696118 
 5464 	 41.713177 
 5465 	 42.020231 
 5466 	 41.747294 
 5467 	 42.088465 
 5468 	 41.713177 
 5469 	 42.105523 
 5470 	 42.088465 
 5471 	 41.730236 
 5472 	 41.747294 
 5473 	 42.088465 
 5474 	 41.781411 
 5475 	 42.156699 
 5476 	 41.815528 
 5477 	 42.156699 
 5478 	 42.122582 
 5479 	 42.088465 
 5480 	 41.815528 
 5481 	 41.781411 
 5482 	 42.241992 
 5483 	 41.832587 
 5484 	 41.832587 
 5485 	 42.241992 
 5486 	 41.883762 
 5487 	 41.866704 
 5488 	 42.173757 
 5489 	 42.190816 
 5490 	 41.866704 
 5491 	 41.900821 
 5492 	 41.917879 
 5493 	 42.293167 
 5494 	 42.190816 
 5495 	 42.293167 
 5496 	 42.259050 
 5497 	 42.259050 
 5498 	 41.934938 
 5499 	 42.190816 
 5500 	 41.951996 
 5501 	 41.951996 
 5502 	 41.986114 
 5503 	 42.003172 
 5504 	 42.344343 
 5505 	 41.969055 
 5506 	 42.020231 
 5507 	 42.361401 
 5508 	 42.429635 
 5509 	 42.412577 
 5510 	 42.020231 
 5511 	 42.361401 
 5512 	 42.361401 
 5513 	 42.446694 
 5514 	 42.054348 
 5515 	 42.088465 
 5516 	 42.088465 
 5517 	 42.088465 
 5518 	 42.446694 
 5519 	 42.122582 
 5520 	 42.088465 
 5521 	 42.429635 
 5522 	 42.156699 
 5523 	 42.139640 
 5524 	 42.463752 
 5525 	 42.139640 
 5526 	 42.446694 
 5527 	 42.173757 
 5528 	 42.497870 
 5529 	 42.207874 
 5530 	 42.207874 
 5531 	 42.566104 
 5532 	 42.207874 
 5533 	 42.566104 
 5534 	 42.207874 
 5535 	 42.241992 
 5536 	 42.634338 
 5537 	 42.241992 
 5538 	 42.241992 
 5539 	 42.293167 
 5540 	 42.651396 
 5541 	 42.634338 
 5542 	 42.600221 
 5543 	 42.310226 
 5544 	 42.668455 
 5545 	 42.327284 
 5546 	 42.344343 
 5547 	 42.770806 
 5548 	 42.378460 
 5549 	 42.770806 
 5550 	 42.770806 
 5551 	 42.395518 
 5552 	 42.412577 
 5553 	 42.412577 
 5554 	 42.804923 
 5555 	 42.787865 
 5556 	 42.463752 
 5557 	 42.446694 
 5558 	 42.634338 
 5559 	 42.463752 
 5560 	 42.804923 
 5561 	 42.480811 
 5562 	 42.497870 
 5563 	 42.514928 
 5564 	 42.941391 
 5565 	 42.907274 
 5566 	 42.873157 
 5567 	 42.566104 
 5568 	 42.583162 
 5569 	 42.975509 
 5570 	 42.617279 
 5571 	 42.600221 
 5572 	 43.094918 
 5573 	 42.685513 
 5574 	 43.026684 
 5575 	 43.026684 
 5576 	 42.685513 
 5577 	 42.685513 
 5578 	 42.719631 
 5579 	 42.719631 
 5580 	 43.146094 
 5581 	 43.111977 
 5582 	 42.753748 
 5583 	 42.787865 
 5584 	 43.197270 
 5585 	 43.129035 
 5586 	 43.163152 
 5587 	 42.821982 
 5588 	 43.163152 
 5589 	 42.856099 
 5590 	 43.231387 
 5591 	 43.282562 
 5592 	 43.180211 
 5593 	 42.907274 
 5594 	 42.907274 
 5595 	 42.924333 
 5596 	 42.924333 
 5597 	 43.350796 
 5598 	 42.924333 
 5599 	 43.316679 
 5600 	 43.384913 
 5601 	 43.333738 
 5602 	 43.043743 
 5603 	 43.333738 
 5604 	 43.367855 
 5605 	 43.060801 
 5606 	 43.504323 
 5607 	 43.401972 
 5608 	 43.094918 
 5609 	 43.470206 
 5610 	 43.129035 
 5611 	 43.129035 
 5612 	 43.538440 
 5613 	 43.180211 
 5614 	 43.180211 
 5615 	 43.538440 
 5616 	 43.231387 
 5617 	 43.180211 
 5618 	 43.248445 
 5619 	 43.231387 
 5620 	 43.265504 
 5621 	 43.265504 
 5622 	 43.265504 
 5623 	 43.316679 
 5624 	 43.316679 
 5625 	 43.333738 
 5626 	 43.674909 
 5627 	 43.367855 
 5628 	 43.794318 
 5629 	 43.709026 
 5630 	 43.419030 
 5631 	 43.828435 
 5632 	 43.913728 
 5633 	 43.845494 
 5634 	 43.828435 
 5635 	 43.794318 
 5636 	 43.879611 
 5637 	 43.811377 
 5638 	 43.862552 
 5639 	 43.555499 
 5640 	 43.572557 
 5641 	 43.555499 
 5642 	 43.555499 
 5643 	 43.777260 
 5644 	 43.589616 
 5645 	 43.930787 
 5646 	 43.623733 
 5647 	 43.964904 
 5648 	 43.691967 
 5649 	 43.657850 
 5650 	 43.674909 
 5651 	 43.709026 
 5652 	 44.033138 
 5653 	 44.050196 
 5654 	 44.289016 
 5655 	 43.760201 
 5656 	 44.135489 
 5657 	 43.828435 
 5658 	 44.186665 
 5659 	 43.828435 
 5660 	 44.237840 
 5661 	 44.152548 
 5662 	 44.186665 
 5663 	 44.220782 
 5664 	 44.237840 
 5665 	 43.930787 
 5666 	 44.271957 
 5667 	 44.289016 
 5668 	 43.964904 
 5669 	 44.340192 
 5670 	 44.016079 
 5671 	 44.425484 
 5672 	 44.357250 
 5673 	 44.408426 
 5674 	 44.476660 
 5675 	 44.101372 
 5676 	 44.510777 
 5677 	 44.442543 
 5678 	 44.544894 
 5679 	 44.152548 
 5680 	 44.544894 
 5681 	 44.186665 
 5682 	 44.186665 
 5683 	 44.203723 
 5684 	 44.630187 
 5685 	 44.237840 
 5686 	 44.613128 
 5687 	 44.698421 
 5688 	 44.306074 
 5689 	 44.340192 
 5690 	 44.340192 
 5691 	 44.732538 
 5692 	 44.391367 
 5693 	 44.374309 
 5694 	 44.408426 
 5695 	 44.834889 
 5696 	 44.425484 
 5697 	 44.834889 
 5698 	 44.476660 
 5699 	 44.834889 
 5700 	 44.834889 
 5701 	 44.544894 
 5702 	 44.527835 
 5703 	 44.544894 
 5704 	 44.988416 
 5705 	 44.886065 
 5706 	 45.022533 
 5707 	 44.988416 
 5708 	 44.630187 
 5709 	 44.647245 
 5710 	 45.090767 
 5711 	 45.022533 
 5712 	 44.715479 
 5713 	 44.749596 
 5714 	 45.107826 
 5715 	 45.159001 
 5716 	 44.800772 
 5717 	 45.176060 
 5718 	 44.817831 
 5719 	 45.176060 
 5720 	 44.869006 
 5721 	 45.278411 
 5722 	 45.210177 
 5723 	 45.295470 
 5724 	 44.954299 
 5725 	 44.971357 
 5726 	 44.954299 
 5727 	 44.971357 
 5728 	 45.414880 
 5729 	 45.073709 
 5730 	 45.363704 
 5731 	 45.056650 
 5732 	 45.466055 
 5733 	 45.107826 
 5734 	 45.107826 
 5735 	 45.483114 
 5736 	 45.568406 
 5737 	 45.551348 
 5738 	 45.193118 
 5739 	 45.619582 
 5740 	 45.244294 
 5741 	 45.670758 
 5742 	 45.670758 
 5743 	 45.653699 
 5744 	 45.653699 
 5745 	 45.329587 
 5746 	 45.517231 
 5747 	 45.380762 
 5748 	 45.346645 
 5749 	 45.397821 
 5750 	 45.431938 
 5751 	 45.414880 
 5752 	 45.448997 
 5753 	 45.483114 
 5754 	 45.909577 
 5755 	 45.500172 
 5756 	 45.517231 
 5757 	 45.551348 
 5758 	 45.926636 
 5759 	 45.977811 
 5760 	 45.619582 
 5761 	 45.602523 
 5762 	 45.875460 
 5763 	 45.653699 
 5764 	 46.063104 
 5765 	 45.721933 
 5766 	 46.114280 
 5767 	 45.756050 
 5768 	 46.080163 
 5769 	 45.977811 
 5770 	 46.199572 
 5771 	 45.824285 
 5772 	 45.807226 
 5773 	 46.233690 
 5774 	 46.284865 
 5775 	 45.892519 
 5776 	 46.267807 
 5777 	 45.943694 
 5778 	 46.301924 
 5779 	 46.284865 
 5780 	 45.960753 
 5781 	 46.028987 
 5782 	 46.028987 
 5783 	 46.028987 
 5784 	 46.472509 
 5785 	 46.063104 
 5786 	 46.063104 
 5787 	 46.131338 
 5788 	 46.131338 
 5789 	 46.148397 
 5790 	 46.489568 
 5791 	 46.182514 
 5792 	 46.591919 
 5793 	 46.591919 
 5794 	 46.626036 
 5795 	 46.284865 
 5796 	 46.677212 
 5797 	 46.301924 
 5798 	 46.677212 
 5799 	 46.353099 
 5800 	 46.353099 
 5801 	 46.387216 
 5802 	 46.745446 
 5803 	 46.813680 
 5804 	 46.796621 
 5805 	 46.472509 
 5806 	 46.864856 
 5807 	 46.506626 
 5808 	 46.898973 
 5809 	 46.540743 
 5810 	 46.557802 
 5811 	 46.574860 
 5812 	 46.608977 
 5813 	 46.626036 
 5814 	 46.626036 
 5815 	 46.677212 
 5816 	 46.694270 
 5817 	 47.120734 
 5818 	 46.711329 
 5819 	 46.762504 
 5820 	 47.171909 
 5821 	 46.796621 
 5822 	 46.796621 
 5823 	 47.171909 
 5824 	 46.881914 
 5825 	 46.881914 
 5826 	 47.257202 
 5827 	 46.950148 
 5828 	 47.308378 
 5829 	 47.342495 
 5830 	 47.325436 
 5831 	 47.393670 
 5832 	 47.393670 
 5833 	 47.427788 
 5834 	 47.427788 
 5835 	 47.086617 
 5836 	 47.086617 
 5837 	 47.137792 
 5838 	 47.154851 
 5839 	 47.188968 
 5840 	 47.206026 
 5841 	 47.206026 
 5842 	 47.581314 
 5843 	 47.581314 
 5844 	 47.581314 
 5845 	 47.274261 
 5846 	 47.325436 
 5847 	 47.342495 
 5848 	 47.308378 
 5849 	 47.717783 
 5850 	 47.393670 
 5851 	 47.427788 
 5852 	 47.837193 
 5853 	 47.871310 
 5854 	 47.820134 
 5855 	 47.513080 
 5856 	 47.496022 
 5857 	 47.973661 
 5858 	 47.939544 
 5859 	 47.598373 
 5860 	 47.973661 
 5861 	 47.632490 
 5862 	 48.041895 
 5863 	 48.058954 
 5864 	 47.973661 
 5865 	 47.717783 
 5866 	 48.076012 
 5867 	 47.768958 
 5868 	 48.229539 
 5869 	 48.110129 
 5870 	 47.837193 
 5871 	 47.820134 
 5872 	 48.212481 
 5873 	 48.263656 
 5874 	 48.263656 
 5875 	 47.922485 
 5876 	 48.280715 
 5877 	 47.990720 
 5878 	 48.348949 
 5879 	 48.331890 
 5880 	 48.451300 
 5881 	 48.366008 
 5882 	 48.110129 
 5883 	 48.110129 
 5884 	 48.468359 
 5885 	 48.553652 
 5886 	 48.161305 
 5887 	 48.127188 
 5888 	 48.212481 
 5889 	 48.707179 
 5890 	 48.263656 
 5891 	 48.826588 
 5892 	 48.621886 
 5893 	 48.656003 
 5894 	 48.348949 
 5895 	 48.348949 
 5896 	 48.383066 
 5897 	 48.400125 
 5898 	 48.434242 
 5899 	 48.451300 
 5900 	 48.860705 
 5901 	 48.877764 
 5902 	 48.911881 
 5903 	 48.502476 
 5904 	 48.570710 
 5905 	 48.570710 
 5906 	 48.604827 
 5907 	 48.604827 
 5908 	 48.656003 
 5909 	 49.031291 
 5910 	 48.690120 
 5911 	 49.031291 
 5912 	 48.741296 
 5913 	 49.082467 
 5914 	 49.167759 
 5915 	 48.826588 
 5916 	 49.235993 
 5917 	 48.877764 
 5918 	 48.860705 
 5919 	 48.894823 
 5920 	 49.304228 
 5921 	 48.945998 
 5922 	 49.372462 
 5923 	 49.014232 
 5924 	 49.014232 
 5925 	 49.014232 
 5926 	 49.031291 
 5927 	 49.423638 
 5928 	 49.116584 
 5929 	 49.116584 
 5930 	 49.116584 
 5931 	 49.167759 
 5932 	 49.167759 
 5933 	 49.543047 
 5934 	 49.201876 
 5935 	 49.645399 
 5936 	 49.253052 
 5937 	 49.287169 
 5938 	 49.287169 
 5939 	 49.321286 
 5940 	 49.679516 
 5941 	 49.338345 
 5942 	 49.781867 
 5943 	 49.423638 
 5944 	 49.474813 
 5945 	 49.457755 
 5946 	 49.850101 
 5947 	 49.491872 
 5948 	 49.543047 
 5949 	 49.884218 
 5950 	 49.577164 
 5951 	 49.611282 
 5952 	 49.577164 
 5953 	 49.628340 
 5954 	 50.088921 
 5955 	 50.071862 
 5956 	 50.088921 
 5957 	 50.037745 
 5958 	 49.764809 
 5959 	 49.764809 
 5960 	 49.815984 
 5961 	 49.815984 
 5962 	 49.850101 
 5963 	 49.850101 
 5964 	 50.276565 
 5965 	 49.850101 
 5966 	 50.344799 
 5967 	 49.918335 
 5968 	 50.310682 
 5969 	 50.395975 
 5970 	 50.395975 
 5971 	 50.395975 
 5972 	 50.395975 
 5973 	 50.395975 
 5974 	 50.413033 
 5975 	 50.668912 
 5976 	 50.140097 
 5977 	 50.498326 
 5978 	 50.208331 
 5979 	 50.242448 
 5980 	 50.566560 
 5981 	 50.259506 
 5982 	 50.259506 
 5983 	 50.668912 
 5984 	 50.344799 
 5985 	 50.378916 
 5986 	 50.771263 
 5987 	 50.430092 
