in s,C1 in V
-1.374464E-04,4.98047E-03
-1.374416E-04,-9.66797E-03
-1.374368E-04,-4.78516E-03
-1.374320E-04,-4.78516E-03
-1.374272E-04,-1.45508E-02
-1.374224E-04,9.76563E-05
-1.374176E-04,9.76563E-05
-1.374128E-04,-1.45508E-02
-1.374080E-04,-9.66797E-03
-1.374032E-04,-4.78516E-03
-1.373984E-04,4.98047E-03
-1.373936E-04,-4.78516E-03
-1.373888E-04,-1.45508E-02
-1.373840E-04,-4.78516E-03
-1.373792E-04,-2.43164E-02
-1.373744E-04,9.76563E-05
-1.373696E-04,-1.45508E-02
-1.373648E-04,-4.78516E-03
-1.373600E-04,9.76563E-05
-1.373552E-04,9.76563E-05
-1.373504E-04,9.86328E-03
-1.373456E-04,-9.66797E-03
-1.373408E-04,-1.45508E-02
-1.373360E-04,4.98047E-03
-1.373312E-04,9.76563E-05
-1.373264E-04,9.76563E-05
-1.373216E-04,9.86328E-03
-1.373168E-04,-4.78516E-03
-1.373120E-04,-4.78516E-03
-1.373072E-04,-9.66797E-03
-1.373024E-04,-1.45508E-02
-1.372976E-04,-9.66797E-03
-1.372928E-04,9.76563E-05
-1.372880E-04,-1.45508E-02
-1.372832E-04,-1.45508E-02
-1.372784E-04,9.76563E-05
-1.372736E-04,9.76563E-05
-1.372688E-04,-9.66797E-03
-1.372640E-04,-1.45508E-02
-1.372592E-04,9.76563E-05
-1.372544E-04,-9.66797E-03
-1.372496E-04,4.98047E-03
-1.372448E-04,9.76563E-05
-1.372400E-04,-1.45508E-02
-1.372352E-04,9.76563E-05
-1.372304E-04,9.76563E-05
-1.372256E-04,4.98047E-03
-1.372208E-04,-4.78516E-03
-1.372160E-04,9.76563E-05
-1.372112E-04,-9.66797E-03
-1.372064E-04,-4.78516E-03
-1.372016E-04,-9.66797E-03
-1.371968E-04,9.76563E-05
-1.371920E-04,9.76563E-05
-1.371872E-04,-9.66797E-03
-1.371824E-04,-1.45508E-02
-1.371776E-04,9.76563E-05
-1.371728E-04,9.76563E-05
-1.371680E-04,9.76563E-05
-1.371632E-04,9.76563E-05
-1.371584E-04,9.86328E-03
-1.371536E-04,-1.45508E-02
-1.371488E-04,-1.45508E-02
-1.371440E-04,9.76563E-05
-1.371392E-04,-1.45508E-02
-1.371344E-04,4.98047E-03
-1.371296E-04,9.76563E-05
-1.371248E-04,9.86328E-03
-1.371200E-04,9.76563E-05
-1.371152E-04,-9.66797E-03
-1.371104E-04,1.47461E-02
-1.371056E-04,9.76563E-05
-1.371008E-04,9.76563E-05
-1.370960E-04,-9.66797E-03
-1.370912E-04,9.76563E-05
-1.370864E-04,9.76563E-05
-1.370816E-04,9.76563E-05
-1.370768E-04,-9.66797E-03
-1.370720E-04,-4.78516E-03
-1.370672E-04,-4.78516E-03
-1.370624E-04,-4.78516E-03
-1.370576E-04,9.76563E-05
-1.370528E-04,4.98047E-03
-1.370480E-04,-9.66797E-03
-1.370432E-04,9.76563E-05
-1.370384E-04,-1.94336E-02
-1.370336E-04,9.76563E-05
-1.370288E-04,-4.78516E-03
-1.370240E-04,-4.78516E-03
-1.370192E-04,-1.94336E-02
-1.370144E-04,9.76563E-05
-1.370096E-04,9.76563E-05
-1.370048E-04,9.76563E-05
-1.370000E-04,9.86328E-03
-1.369952E-04,-4.78516E-03
-1.369904E-04,-4.78516E-03
-1.369856E-04,-1.45508E-02
-1.369808E-04,9.76563E-05
-1.369760E-04,4.98047E-03
-1.369712E-04,9.76563E-05
-1.369664E-04,-1.45508E-02
-1.369616E-04,-9.66797E-03
-1.369568E-04,1.47461E-02
-1.369520E-04,-1.45508E-02
-1.369472E-04,-9.66797E-03
-1.369424E-04,9.76563E-05
-1.369376E-04,-1.45508E-02
-1.369328E-04,9.76563E-05
-1.369280E-04,9.76563E-05
-1.369232E-04,9.76563E-05
