in s,C2 in V
-5.157040E-05,-3.47656E-03
-5.156560E-05,-1.32422E-02
-5.156080E-05,-2.30078E-02
-5.155600E-05,-2.30078E-02
-5.155120E-05,-1.32422E-02
-5.154640E-05,-2.30078E-02
-5.154160E-05,-2.30078E-02
-5.153680E-05,-1.32422E-02
-5.153200E-05,-3.27734E-02
-5.152720E-05,-2.30078E-02
-5.152240E-05,-2.30078E-02
-5.151760E-05,-3.47656E-03
-5.151280E-05,6.28906E-03
-5.150800E-05,-3.27734E-02
-5.150320E-05,-3.47656E-03
-5.149840E-05,1.60547E-02
-5.149360E-05,6.28906E-03
-5.148880E-05,-2.30078E-02
-5.148400E-05,-2.30078E-02
-5.147920E-05,-3.47656E-03
-5.147440E-05,-3.47656E-03
-5.146960E-05,1.60547E-02
-5.146480E-05,-1.32422E-02
-5.146000E-05,-1.32422E-02
-5.145520E-05,-1.32422E-02
-5.145040E-05,6.28906E-03
-5.144560E-05,-1.32422E-02
-5.144080E-05,-1.32422E-02
-5.143600E-05,-5.23047E-02
-5.143120E-05,-2.30078E-02
-5.142640E-05,-2.30078E-02
-5.142160E-05,-3.47656E-03
-5.141680E-05,6.28906E-03
-5.141200E-05,-2.30078E-02
-5.140720E-05,-2.30078E-02
-5.140240E-05,-3.47656E-03
-5.139760E-05,-4.25391E-02
-5.139280E-05,-1.32422E-02
-5.138800E-05,-1.32422E-02
-5.138320E-05,-2.30078E-02
-5.137840E-05,-1.32422E-02
-5.137360E-05,-1.32422E-02
-5.136880E-05,6.28906E-03
-5.136400E-05,-3.47656E-03
-5.135920E-05,-2.30078E-02
-5.135440E-05,-1.32422E-02
-5.134960E-05,1.60547E-02
-5.134480E-05,-1.32422E-02
-5.134000E-05,-3.47656E-03
-5.133520E-05,6.28906E-03
-5.133040E-05,6.28906E-03
-5.132560E-05,-2.30078E-02
-5.132080E-05,-1.32422E-02
-5.131600E-05,-2.30078E-02
-5.131120E-05,-1.32422E-02
-5.130640E-05,-1.32422E-02
-5.130160E-05,-3.47656E-03
-5.129680E-05,-2.30078E-02
-5.129200E-05,6.28906E-03
-5.128720E-05,-1.32422E-02
-5.128240E-05,-2.30078E-02
-5.127760E-05,6.28906E-03
-5.127280E-05,-1.32422E-02
-5.126800E-05,-1.32422E-02
-5.126320E-05,-2.30078E-02
-5.125840E-05,-2.30078E-02
-5.125360E-05,-3.47656E-03
-5.124880E-05,-1.32422E-02
-5.124400E-05,-2.30078E-02
-5.123920E-05,-2.30078E-02
-5.123440E-05,-3.47656E-03
-5.122960E-05,-2.30078E-02
-5.122480E-05,-2.30078E-02
-5.122000E-05,6.28906E-03
-5.121520E-05,-3.47656E-03
-5.121040E-05,-1.32422E-02
-5.120560E-05,6.28906E-03
-5.120080E-05,-2.30078E-02
-5.119600E-05,-2.30078E-02
-5.119120E-05,-3.47656E-03
-5.118640E-05,-1.32422E-02
-5.118160E-05,-3.27734E-02
-5.117680E-05,-2.30078E-02
-5.117200E-05,1.60547E-02
-5.116720E-05,-1.32422E-02
-5.116240E-05,-1.32422E-02
-5.115760E-05,6.28906E-03
-5.115280E-05,-3.27734E-02
-5.114800E-05,-3.47656E-03
-5.114320E-05,-1.32422E-02
-5.113840E-05,-4.25391E-02
-5.113360E-05,-1.32422E-02
-5.112880E-05,-5.23047E-02
-5.112400E-05,-2.30078E-02
-5.111920E-05,-1.32422E-02
-5.111440E-05,1.60547E-02
-5.110960E-05,-1.32422E-02
-5.110480E-05,-1.32422E-02
-5.110000E-05,-3.47656E-03
-5.109520E-05,-2.30078E-02
-5.109040E-05,1.60547E-02
-5.108560E-05,-2.30078E-02
-5.108080E-05,-2.30078E-02
-5.107600E-05,-2.30078E-02
-5.107120E-05,-1.32422E-02
-5.106640E-05,6.28906E-03
-5.106160E-05,-2.30078E-02
-5.105680E-05,-2.30078E-02
-5.105200E-05,-3.47656E-03
-5.104720E-05,6.28906E-03
-5.104240E-05,-1.32422E-02
-5.103760E-05,-1.32422E-02
-5.103280E-05,-3.47656E-03
-5.102800E-05,6.28906E-03
-5.102320E-05,-1.32422E-02
-5.101840E-05,-1.32422E-02
-5.101360E-05,-1.32422E-02
-5.100880E-05,-2.30078E-02
-5.100400E-05,6.28906E-03
-5.099920E-05,1.60547E-02
-5.099440E-05,6.28906E-03
-5.098960E-05,1.60547E-02
-5.098480E-05,-2.30078E-02
-5.098000E-05,-1.32422E-02
-5.097520E-05,6.28906E-03
-5.097040E-05,6.28906E-03
-5.096560E-05,-3.47656E-03
-5.096080E-05,-2.30078E-02
-5.095600E-05,-2.30078E-02
-5.095120E-05,-1.32422E-02
-5.094640E-05,3.55859E-02
-5.094160E-05,-3.27734E-02
-5.093680E-05,-2.30078E-02
-5.093200E-05,-1.32422E-02
-5.092720E-05,-2.30078E-02
-5.092240E-05,-1.32422E-02
-5.091760E-05,-1.32422E-02
-5.091280E-05,-1.32422E-02
-5.090800E-05,-2.30078E-02
-5.090320E-05,6.28906E-03
-5.089840E-05,-1.32422E-02
-5.089360E-05,-2.30078E-02
-5.088880E-05,-3.47656E-03
-5.088400E-05,-1.32422E-02
-5.087920E-05,-3.47656E-03
-5.087440E-05,-2.30078E-02
-5.086960E-05,-1.32422E-02
-5.086480E-05,-1.32422E-02
-5.086000E-05,-1.32422E-02
-5.085520E-05,1.60547E-02
-5.085040E-05,-2.30078E-02
-5.084560E-05,-1.32422E-02
-5.084080E-05,-1.32422E-02
-5.083600E-05,-1.32422E-02
-5.083120E-05,-1.32422E-02
-5.082640E-05,-2.30078E-02
-5.082160E-05,-1.32422E-02
-5.081680E-05,-2.30078E-02
-5.081200E-05,-1.32422E-02
-5.080720E-05,-1.32422E-02
-5.080240E-05,-3.47656E-03
-5.079760E-05,-2.30078E-02
-5.079280E-05,-4.25391E-02
-5.078800E-05,-4.25391E-02
-5.078320E-05,-2.30078E-02
-5.077840E-05,-3.47656E-03
-5.077360E-05,-2.30078E-02
-5.076880E-05,-2.30078E-02
-5.076400E-05,-3.47656E-03
-5.075920E-05,-1.32422E-02
-5.075440E-05,-3.47656E-03
-5.074960E-05,-1.32422E-02
-5.074480E-05,-3.27734E-02
-5.074000E-05,-2.30078E-02
-5.073520E-05,-1.32422E-02
-5.073040E-05,6.28906E-03
-5.072560E-05,-3.27734E-02
-5.072080E-05,6.28906E-03
-5.071600E-05,-1.32422E-02
-5.071120E-05,-1.32422E-02
-5.070640E-05,-1.32422E-02
-5.070160E-05,-1.32422E-02
-5.069680E-05,-2.30078E-02
-5.069200E-05,-2.30078E-02
-5.068720E-05,-1.32422E-02
-5.068240E-05,-1.32422E-02
-5.067760E-05,-4.25391E-02
-5.067280E-05,-1.32422E-02
-5.066800E-05,-1.32422E-02
-5.066320E-05,-1.32422E-02
-5.065840E-05,-3.47656E-03
-5.065360E-05,-1.32422E-02
-5.064880E-05,-5.23047E-02
-5.064400E-05,-2.30078E-02
-5.063920E-05,3.55859E-02
-5.063440E-05,-1.32422E-02
-5.062960E-05,-4.25391E-02
-5.062480E-05,6.28906E-03
-5.062000E-05,-1.32422E-02
-5.061520E-05,-3.47656E-03
-5.061040E-05,1.60547E-02
-5.060560E-05,-3.47656E-03
-5.060080E-05,-3.47656E-03
-5.059600E-05,-3.27734E-02
-5.059120E-05,-1.32422E-02
-5.058640E-05,-2.30078E-02
-5.058160E-05,-3.47656E-03
-5.057680E-05,-2.30078E-02
-5.057200E-05,-3.47656E-03
-5.056720E-05,-3.47656E-03
-5.056240E-05,6.28906E-03
-5.055760E-05,-1.32422E-02
-5.055280E-05,-1.32422E-02
-5.054800E-05,-3.47656E-03
-5.054320E-05,-1.32422E-02
-5.053840E-05,-1.32422E-02
-5.053360E-05,-3.27734E-02
-5.052880E-05,-1.32422E-02
-5.052400E-05,-1.32422E-02
-5.051920E-05,-2.30078E-02
-5.051440E-05,6.28906E-03
-5.050960E-05,6.28906E-03
-5.050480E-05,-2.30078E-02
-5.050000E-05,-1.32422E-02
-5.049520E-05,-1.32422E-02
-5.049040E-05,-2.30078E-02
-5.048560E-05,6.28906E-03
-5.048080E-05,-2.30078E-02
-5.047600E-05,-1.32422E-02
-5.047120E-05,-2.30078E-02
-5.046640E-05,-2.30078E-02
-5.046160E-05,-3.47656E-03
-5.045680E-05,-4.25391E-02
-5.045200E-05,6.28906E-03
-5.044720E-05,-2.30078E-02
-5.044240E-05,6.28906E-03
-5.043760E-05,-1.32422E-02
-5.043280E-05,-1.32422E-02
-5.042800E-05,-1.32422E-02
-5.042320E-05,6.28906E-03
-5.041840E-05,-2.30078E-02
-5.041360E-05,-1.32422E-02
-5.040880E-05,1.60547E-02
-5.040400E-05,-1.32422E-02
-5.039920E-05,-1.32422E-02
-5.039440E-05,6.28906E-03
-5.038960E-05,-1.32422E-02
-5.038480E-05,-2.30078E-02
-5.038000E-05,-2.30078E-02
-5.037520E-05,-1.32422E-02
-5.037040E-05,-2.30078E-02
-5.036560E-05,-2.30078E-02
-5.036080E-05,-2.30078E-02
-5.035600E-05,6.28906E-03
-5.035120E-05,-1.32422E-02
-5.034640E-05,-1.32422E-02
-5.034160E-05,6.28906E-03
-5.033680E-05,-3.47656E-03
-5.033200E-05,-2.30078E-02
-5.032720E-05,-2.30078E-02
-5.032240E-05,-2.30078E-02
-5.031760E-05,-3.47656E-03
-5.031280E-05,-4.25391E-02
-5.030800E-05,-1.32422E-02
-5.030320E-05,-1.32422E-02
-5.029840E-05,-3.47656E-03
-5.029360E-05,6.28906E-03
-5.028880E-05,-3.47656E-03
-5.028400E-05,6.28906E-03
-5.027920E-05,6.28906E-03
-5.027440E-05,-3.47656E-03
-5.026960E-05,-2.30078E-02
-5.026480E-05,-1.32422E-02
-5.026000E-05,6.28906E-03
-5.025520E-05,-3.47656E-03
-5.025040E-05,6.28906E-03
-5.024560E-05,-3.47656E-03
-5.024080E-05,6.28906E-03
-5.023600E-05,-2.30078E-02
-5.023120E-05,-2.30078E-02
-5.022640E-05,-1.32422E-02
-5.022160E-05,-1.32422E-02
-5.021680E-05,-2.30078E-02
-5.021200E-05,-2.30078E-02
-5.020720E-05,-1.32422E-02
-5.020240E-05,6.28906E-03
-5.019760E-05,-3.47656E-03
-5.019280E-05,-1.32422E-02
-5.018800E-05,-2.30078E-02
-5.018320E-05,-2.30078E-02
-5.017840E-05,1.60547E-02
-5.017360E-05,-2.30078E-02
-5.016880E-05,-2.30078E-02
-5.016400E-05,-2.30078E-02
-5.015920E-05,-3.47656E-03
-5.015440E-05,1.60547E-02
-5.014960E-05,-2.30078E-02
-5.014480E-05,6.28906E-03
-5.014000E-05,-1.32422E-02
-5.013520E-05,-3.47656E-03
-5.013040E-05,-3.47656E-03
-5.012560E-05,1.60547E-02
-5.012080E-05,-1.32422E-02
-5.011600E-05,-3.47656E-03
-5.011120E-05,-1.32422E-02
-5.010640E-05,-3.47656E-03
-5.010160E-05,1.60547E-02
-5.009680E-05,-2.30078E-02
-5.009200E-05,-1.32422E-02
-5.008720E-05,-3.47656E-03
-5.008240E-05,-1.32422E-02
-5.007760E-05,-1.32422E-02
-5.007280E-05,-1.32422E-02
-5.006800E-05,-3.47656E-03
-5.006320E-05,-1.32422E-02
-5.005840E-05,1.60547E-02
-5.005360E-05,1.60547E-02
-5.004880E-05,-1.32422E-02
-5.004400E-05,-2.30078E-02
-5.003920E-05,-2.30078E-02
-5.003440E-05,-1.32422E-02
-5.002960E-05,-1.32422E-02
-5.002480E-05,-3.47656E-03
-5.002000E-05,-1.32422E-02
-5.001520E-05,-3.47656E-03
-5.001040E-05,-1.32422E-02
-5.000560E-05,-3.47656E-03
-5.000080E-05,6.28906E-03
-4.999600E-05,-3.47656E-03
-4.999120E-05,-1.32422E-02
-4.998640E-05,6.28906E-03
-4.998160E-05,6.28906E-03
-4.997680E-05,-3.47656E-03
-4.997200E-05,-3.47656E-03
-4.996720E-05,-4.25391E-02
-4.996240E-05,-3.27734E-02
-4.995760E-05,-1.32422E-02
-4.995280E-05,-3.27734E-02
-4.994800E-05,-4.25391E-02
-4.994320E-05,-1.32422E-02
-4.993840E-05,-1.32422E-02
-4.993360E-05,6.28906E-03
-4.992880E-05,-2.30078E-02
-4.992400E-05,-1.32422E-02
-4.991920E-05,-2.30078E-02
-4.991440E-05,6.28906E-03
-4.990960E-05,-1.32422E-02
-4.990480E-05,-4.25391E-02
-4.990000E-05,-3.47656E-03
-4.989520E-05,-3.47656E-03
-4.989040E-05,-1.32422E-02
-4.988560E-05,6.28906E-03
-4.988080E-05,-2.30078E-02
-4.987600E-05,-2.30078E-02
-4.987120E-05,1.60547E-02
-4.986640E-05,-2.30078E-02
-4.986160E-05,-1.32422E-02
-4.985680E-05,-1.32422E-02
-4.985200E-05,-1.32422E-02
-4.984720E-05,-2.30078E-02
-4.984240E-05,-1.32422E-02
-4.983760E-05,-2.30078E-02
-4.983280E-05,-2.30078E-02
-4.982800E-05,-3.27734E-02
-4.982320E-05,-1.32422E-02
-4.981840E-05,-2.30078E-02
-4.981360E-05,-2.30078E-02
-4.980880E-05,-3.47656E-03
-4.980400E-05,-2.30078E-02
-4.979920E-05,-3.27734E-02
-4.979440E-05,6.28906E-03
-4.978960E-05,-2.30078E-02
-4.978480E-05,-2.30078E-02
-4.978000E-05,-1.32422E-02
-4.977520E-05,-4.25391E-02
-4.977040E-05,-1.32422E-02
-4.976560E-05,-1.32422E-02
-4.976080E-05,1.60547E-02
-4.975600E-05,-1.32422E-02
-4.975120E-05,6.28906E-03
-4.974640E-05,6.28906E-03
