in s,C2 in V
-3.260800E-06,-6.25918E-03
-3.258400E-06,-2.69473E-03
-3.256000E-06,1.15631E-02
-3.253600E-06,8.69727E-04
-3.251200E-06,4.43418E-03
-3.248800E-06,1.15631E-02
-3.246400E-06,4.43418E-03
-3.244000E-06,7.99863E-03
-3.241600E-06,-2.69473E-03
-3.239200E-06,-6.25918E-03
-3.236800E-06,4.43418E-03
-3.234400E-06,-2.69473E-03
-3.232000E-06,7.99863E-03
-3.229600E-06,7.99863E-03
-3.227200E-06,7.99863E-03
-3.224800E-06,1.15631E-02
-3.222400E-06,-2.69473E-03
-3.220000E-06,-2.69473E-03
-3.217600E-06,7.99863E-03
-3.215200E-06,8.69727E-04
-3.212800E-06,1.15631E-02
-3.210400E-06,4.43418E-03
-3.208000E-06,-2.69473E-03
-3.205600E-06,7.99863E-03
-3.203200E-06,4.43418E-03
-3.200800E-06,-2.69473E-03
-3.198400E-06,4.43418E-03
-3.196000E-06,7.99863E-03
-3.193600E-06,-2.69473E-03
-3.191200E-06,4.43418E-03
-3.188800E-06,-2.69473E-03
-3.186400E-06,1.15631E-02
-3.184000E-06,7.99863E-03
-3.181600E-06,4.43418E-03
-3.179200E-06,7.99863E-03
-3.176800E-06,7.99863E-03
-3.174400E-06,4.43418E-03
-3.172000E-06,7.99863E-03
-3.169600E-06,1.15631E-02
-3.167200E-06,4.43418E-03
-3.164800E-06,8.69727E-04
-3.162400E-06,7.99863E-03
-3.160000E-06,7.99863E-03
-3.157600E-06,8.69727E-04
-3.155200E-06,4.43418E-03
-3.152800E-06,7.99863E-03
-3.150400E-06,4.43418E-03
-3.148000E-06,8.69727E-04
-3.145600E-06,-2.69473E-03
-3.143200E-06,4.43418E-03
-3.140800E-06,-2.69473E-03
-3.138400E-06,-2.69473E-03
-3.136000E-06,-6.25918E-03
-3.133600E-06,4.43418E-03
-3.131200E-06,7.99863E-03
-3.128800E-06,4.43418E-03
-3.126400E-06,4.43418E-03
-3.124000E-06,-2.69473E-03
-3.121600E-06,4.43418E-03
-3.119200E-06,8.69727E-04
-3.116800E-06,4.43418E-03
-3.114400E-06,-2.69473E-03
-3.112000E-06,-2.69473E-03
-3.109600E-06,7.99863E-03
-3.107200E-06,1.51275E-02
-3.104800E-06,8.69727E-04
-3.102400E-06,4.43418E-03
-3.100000E-06,8.69727E-04
-3.097600E-06,7.99863E-03
-3.095200E-06,4.43418E-03
-3.092800E-06,-2.69473E-03
-3.090400E-06,1.15631E-02
-3.088000E-06,1.15631E-02
-3.085600E-06,4.43418E-03
-3.083200E-06,7.99863E-03
-3.080800E-06,4.43418E-03
-3.078400E-06,7.99863E-03
-3.076000E-06,4.43418E-03
-3.073600E-06,7.99863E-03
-3.071200E-06,4.43418E-03
-3.068800E-06,-2.69473E-03
-3.066400E-06,-2.69473E-03
-3.064000E-06,7.99863E-03
-3.061600E-06,4.43418E-03
-3.059200E-06,7.99863E-03
-3.056800E-06,4.43418E-03
-3.054400E-06,4.43418E-03
-3.052000E-06,-2.69473E-03
-3.049600E-06,1.15631E-02
-3.047200E-06,1.51275E-02
-3.044800E-06,7.99863E-03
-3.042400E-06,-9.82363E-03
-3.040000E-06,-6.25918E-03
-3.037600E-06,7.99863E-03
-3.035200E-06,4.43418E-03
-3.032800E-06,4.43418E-03
-3.030400E-06,7.99863E-03
-3.028000E-06,7.99863E-03
-3.025600E-06,7.99863E-03
-3.023200E-06,-2.69473E-03
-3.020800E-06,4.43418E-03
-3.018400E-06,1.51275E-02
